Kommunkod	Region	År	Befolkning
0665	0665 Vaggeryd	2047	16850
0680	0680 Jönköping	2047	165640
0682	0682 Nässjö	2047	32581
0683	0683 Värnamo	2047	36816
0684	0684 Sävsjö	2047	11256
0685	0685 Vetlanda	2047	27260
0686	0686 Eksjö	2047	18292
0687	0687 Tranås	2047	19005
0760	0760 Uppvidinge	2047	8160
0761	0761 Lessebo	2047	7863
0763	0763 Tingsryd	2047	12010
0764	0764 Alvesta	2047	19892
0765	0765 Älmhult	2047	19488
0767	0767 Markaryd	2047	10937
0780	0780 Växjö	2047	108978
0781	0781 Ljungby	2047	29241
0821	0821 Högsby	2047	4973
0834	0834 Torsås	2047	6946
0840	0840 Mörbylånga	2047	16489
0860	0860 Hultsfred	2047	12764
0861	0861 Mönsterås	2047	12523
0862	0862 Emmaboda	2047	8972
0880	0880 Kalmar	2047	79869
0881	0881 Nybro	2047	19159
0882	0882 Oskarshamn	2047	25684
0883	0883 Västervik	2047	35207
0884	0884 Vimmerby	2047	14516
0885	0885 Borgholm	2047	10150
0980	0980 Gotland	2047	66250
1060	1060 Olofström	2047	12580
1080	1080 Karlskrona	2047	67298
1081	1081 Ronneby	2047	27810
1082	1082 Karlshamn	2047	31623
1083	1083 Sölvesborg	2047	17859
1214	1214 Svalöv	2047	15571
1230	1230 Staffanstorp	2047	31109
1231	1231 Burlöv	2047	23295
1233	1233 Vellinge	2047	43703
1256	1256 Östra Göinge	2047	14921
1257	1257 Örkelljunga	2047	11353
1260	1260 Bjuv	2047	18579
1261	1261 Kävlinge	2047	36293
1262	1262 Lomma	2047	27531
1263	1263 Svedala	2047	27935
1264	1264 Skurup	2047	18918
1265	1265 Sjöbo	2047	22043
1266	1266 Hörby	2047	17353
1267	1267 Höör	2047	19529
1270	1270 Tomelilla	2047	14943
1272	1272 Bromölla	2047	12892
1273	1273 Osby	2047	13768
1275	1275 Perstorp	2047	8311
1276	1276 Klippan	2047	19193
1277	1277 Åstorp	2047	19517
1278	1278 Båstad	2047	17581
1280	1280 Malmö	2047	425362
1281	1281 Lund	2047	146290
1282	1282 Landskrona	2047	52309
1283	1283 Helsingborg	2047	176215
1284	1284 Höganäs	2047	31254
1285	1285 Eslöv	2047	41426
1286	1286 Ystad	2047	35575
1287	1287 Trelleborg	2047	55616
1290	1290 Kristianstad	2047	94036
1291	1291 Simrishamn	2047	20222
1292	1292 Ängelholm	2047	49976
1293	1293 Hässleholm	2047	54287
1315	1315 Hylte	2047	10144
1380	1380 Halmstad	2047	121712
1381	1381 Laholm	2047	29903
1382	1382 Falkenberg	2047	53721
1383	1383 Varberg	2047	78484
1384	1384 Kungsbacka	2047	99222
1401	1401 Härryda	2047	45183
1402	1402 Partille	2047	46537
1407	1407 Öckerö	2047	13507
1415	1415 Stenungsund	2047	31202
1419	1419 Tjörn	2047	17735
1421	1421 Orust	2047	15827
1427	1427 Sotenäs	2047	9652
1430	1430 Munkedal	2047	10783
1435	1435 Tanum	2047	13763
1438	1438 Dals-Ed	2047	4573
1439	1439 Färgelanda	2047	6553
1440	1440 Ale	2047	38987
1441	1441 Lerum	2047	50596
1442	1442 Vårgårda	2047	13919
1443	1443 Bollebygd	2047	11303
1444	1444 Grästorp	2047	6364
1445	1445 Essunga	2047	6154
1446	1446 Karlsborg	2047	6835
1447	1447 Gullspång	2047	4974
1452	1452 Tranemo	2047	12395
1460	1460 Bengtsfors	2047	8547
1461	1461 Mellerud	2047	8960
1462	1462 Lilla Edet	2047	17248
1463	1463 Mark	2047	39949
1465	1465 Svenljunga	2047	11458
1466	1466 Herrljunga	2047	10007
1470	1470 Vara	2047	17312
1471	1471 Götene	2047	13134
1472	1472 Tibro	2047	11873
1473	1473 Töreboda	2047	8957
1480	1480 Göteborg	2047	686875
1481	1481 Mölndal	2047	82472
1482	1482 Kungälv	2047	58845
1484	1484 Lysekil	2047	13920
1485	1485 Uddevalla	2047	63499
1486	1486 Strömstad	2047	14072
1487	1487 Vänersborg	2047	41284
1488	1488 Trollhättan	2047	64413
1489	1489 Alingsås	2047	47273
1490	1490 Borås	2047	128675
1491	1491 Ulricehamn	2047	27610
1492	1492 Åmål	2047	11445
1493	1493 Mariestad	2047	25425
1494	1494 Lidköping	2047	43641
1495	1495 Skara	2047	18647
1496	1496 Skövde	2047	64163
1497	1497 Hjo	2047	9824
1498	1498 Tidaholm	2047	12706
1499	1499 Falköping	2047	34230
1715	1715 Kil	2047	12231
1730	1730 Eda	2047	8026
1737	1737 Torsby	2047	9956
1760	1760 Storfors	2047	3569
1761	1761 Hammarö	2047	18761
1762	1762 Munkfors	2047	3545
1763	1763 Forshaga	2047	11543
1764	1764 Grums	2047	8684
1765	1765 Årjäng	2047	8875
1766	1766 Sunne	2047	12635
1780	1780 Karlstad	2047	104460
1781	1781 Kristinehamn	2047	22669
1782	1782 Filipstad	2047	8865
1783	1783 Hagfors	2047	9458
1784	1784 Arvika	2047	25208
1785	1785 Säffle	2047	13783
1814	1814 Lekeberg	2047	10307
1860	1860 Laxå	2047	5143
1861	1861 Hallsberg	2047	16911
1862	1862 Degerfors	2047	9451
1863	1863 Hällefors	2047	6169
1864	1864 Ljusnarsberg	2047	4281
1880	1880 Örebro	2047	181278
1881	1881 Kumla	2047	24636
1882	1882 Askersund	2047	11324
1883	1883 Karlskoga	2047	30233
1884	1884 Nora	2047	10959
1885	1885 Lindesberg	2047	22199
1904	1904 Skinnskatteberg	2047	4318
1907	1907 Surahammar	2047	10222
1960	1960 Kungsör	2047	9044
1961	1961 Hallstahammar	2047	18102
1962	1962 Norberg	2047	5234
1980	1980 Västerås	2047	181369
1981	1981 Sala	2047	24174
1982	1982 Fagersta	2047	13131
1983	1983 Köping	2047	26873
1984	1984 Arboga	2047	14427
2021	2021 Vansbro	2047	6300
2023	2023 Malung-Sälen	2047	9691
2026	2026 Gagnef	2047	10839
2029	2029 Leksand	2047	16496
2031	2031 Rättvik	2047	11196
2034	2034 Orsa	2047	6725
2039	2039 Älvdalen	2047	6729
2061	2061 Smedjebacken	2047	10910
2062	2062 Mora	2047	20436
2080	2080 Falun	2047	63532
2081	2081 Borlänge	2047	53419
2082	2082 Säter	2047	11218
2083	2083 Hedemora	2047	14498
2084	2084 Avesta	2047	22197
2085	2085 Ludvika	2047	25747
2101	2101 Ockelbo	2047	5477
2104	2104 Hofors	2047	9348
2121	2121 Ovanåker	2047	10870
2132	2132 Nordanstig	2047	9408
2161	2161 Ljusdal	2047	17251
2180	2180 Gävle	2047	110330
2181	2181 Sandviken	2047	39068
2182	2182 Söderhamn	2047	22309
2183	2183 Bollnäs	2047	24855
2184	2184 Hudiksvall	2047	36645
2260	2260 Ånge	2047	8103
2262	2262 Timrå	2047	16287
2280	2280 Härnösand	2047	22650
2281	2281 Sundsvall	2047	98008
2282	2282 Kramfors	2047	15505
2283	2283 Sollefteå	2047	15763
2284	2284 Örnsköldsvik	2047	52780
2303	2303 Ragunda	2047	4667
2305	2305 Bräcke	2047	5439
2309	2309 Krokom	2047	15500
2313	2313 Strömsund	2047	9971
2321	2321 Åre	2047	13638
2326	2326 Berg	2047	6755
2361	2361 Härjedalen	2047	9590
2380	2380 Östersund	2047	68079
2401	2401 Nordmaling	2047	7095
2403	2403 Bjurholm	2047	2489
2404	2404 Vindeln	2047	5509
2409	2409 Robertsfors	2047	6930
2417	2417 Norsjö	2047	3548
2418	2418 Malå	2047	2631
2421	2421 Storuman	2047	5393
2422	2422 Sorsele	2047	2205
2425	2425 Dorotea	2047	2094
2460	2460 Vännäs	2047	9633
2462	2462 Vilhelmina	2047	5437
2463	2463 Åsele	2047	2536
2480	2480 Umeå	2047	152441
2481	2481 Lycksele	2047	11654
2482	2482 Skellefteå	2047	71659
2505	2505 Arvidsjaur	2047	5711
2506	2506 Arjeplog	2047	2195
2510	2510 Jokkmokk	2047	4010
2513	2513 Överkalix	2047	2493
2514	2514 Kalix	2047	13858
2518	2518 Övertorneå	2047	3290
2521	2521 Pajala	2047	4934
2523	2523 Gällivare	2047	15031
2560	2560 Älvsbyn	2047	6998
2580	2580 Luleå	2047	81597
2581	2581 Piteå	2047	41508
2582	2582 Boden	2047	25961
2583	2583 Haparanda	2047	8300
2584	2584 Kiruna	2047	20175
0114	0114 Upplands Väsby	2048	57767
0115	0115 Vallentuna	2048	41882
0117	0117 Österåker	2048	60192
0120	0120 Värmdö	2048	57567
0123	0123 Järfälla	2048	103037
0125	0125 Ekerö	2048	34189
0126	0126 Huddinge	2048	134219
0127	0127 Botkyrka	2048	121350
0128	0128 Salem	2048	20805
0136	0136 Haninge	2048	118507
0138	0138 Tyresö	2048	58540
0139	0139 Upplands-Bro	2048	38550
0140	0140 Nykvarn	2048	14654
0160	0160 Täby	2048	86524
0162	0162 Danderyd	2048	34360
0163	0163 Sollentuna	2048	87127
0180	0180 Stockholm	2048	1208196
0181	0181 Södertälje	2048	118644
0182	0182 Nacka	2048	131890
0183	0183 Sundbyberg	2048	67963
0184	0184 Solna	2048	101046
0186	0186 Lidingö	2048	54264
0187	0187 Vaxholm	2048	13689
0188	0188 Norrtälje	2048	78439
0191	0191 Sigtuna	2048	60139
0192	0192 Nynäshamn	2048	34081
0305	0305 Håbo	2048	26271
0319	0319 Älvkarleby	2048	10415
0330	0330 Knivsta	2048	26331
0331	0331 Heby	2048	16523
0360	0360 Tierp	2048	24337
0380	0380 Uppsala	2048	293486
0381	0381 Enköping	2048	59303
0382	0382 Östhammar	2048	25174
0428	0428 Vingåker	2048	8851
0461	0461 Gnesta	2048	13211
0480	0480 Nyköping	2048	63912
0481	0481 Oxelösund	2048	12648
0482	0482 Flen	2048	15477
0483	0483 Katrineholm	2048	37224
0484	0484 Eskilstuna	2048	116132
0486	0486 Strängnäs	2048	44744
0488	0488 Trosa	2048	19327
0509	0509 Ödeshög	2048	5424
0512	0512 Ydre	2048	3804
0513	0513 Kinda	2048	10539
0560	0560 Boxholm	2048	5844
0561	0561 Åtvidaberg	2048	11421
0562	0562 Finspång	2048	22170
0563	0563 Valdemarsvik	2048	7288
0580	0580 Linköping	2048	192261
0581	0581 Norrköping	2048	162327
0582	0582 Söderköping	2048	15865
0583	0583 Motala	2048	44927
0584	0584 Vadstena	2048	8140
0586	0586 Mjölby	2048	31541
0604	0604 Aneby	2048	7283
0617	0617 Gnosjö	2048	9431
0642	0642 Mullsjö	2048	7852
0643	0643 Habo	2048	15385
0662	0662 Gislaved	2048	28846
0665	0665 Vaggeryd	2048	16926
0680	0680 Jönköping	2048	166360
0682	0682 Nässjö	2048	32638
0683	0683 Värnamo	2048	36912
0684	0684 Sävsjö	2048	11267
0685	0685 Vetlanda	2048	27291
0686	0686 Eksjö	2048	18333
0687	0687 Tranås	2048	19042
0760	0760 Uppvidinge	2048	8161
0761	0761 Lessebo	2048	7871
0763	0763 Tingsryd	2048	12029
0764	0764 Alvesta	2048	19917
0765	0765 Älmhult	2048	19543
0767	0767 Markaryd	2048	10969
0780	0780 Växjö	2048	109403
0781	0781 Ljungby	2048	29297
0821	0821 Högsby	2048	4972
0834	0834 Torsås	2048	6953
0840	0840 Mörbylånga	2048	16532
0860	0860 Hultsfred	2048	12767
0861	0861 Mönsterås	2048	12529
0862	0862 Emmaboda	2048	8979
0880	0880 Kalmar	2048	80114
0881	0881 Nybro	2048	19171
0882	0882 Oskarshamn	2048	25687
0883	0883 Västervik	2048	35219
0884	0884 Vimmerby	2048	14511
0885	0885 Borgholm	2048	10155
0980	0980 Gotland	2048	66460
1060	1060 Olofström	2048	12596
1080	1080 Karlskrona	2048	67440
1081	1081 Ronneby	2048	27828
1082	1082 Karlshamn	2048	31657
1083	1083 Sölvesborg	2048	17900
1214	1214 Svalöv	2048	15634
1230	1230 Staffanstorp	2048	31292
1231	1231 Burlöv	2048	23413
1233	1233 Vellinge	2048	43958
1256	1256 Östra Göinge	2048	14959
1257	1257 Örkelljunga	2048	11397
1260	1260 Bjuv	2048	18720
1261	1261 Kävlinge	2048	36493
1262	1262 Lomma	2048	27696
1263	1263 Svedala	2048	28108
1264	1264 Skurup	2048	19010
1265	1265 Sjöbo	2048	22143
1266	1266 Hörby	2048	17420
1267	1267 Höör	2048	19631
1270	1270 Tomelilla	2048	15001
1272	1272 Bromölla	2048	12929
1273	1273 Osby	2048	13802
1275	1275 Perstorp	2048	8372
1276	1276 Klippan	2048	19261
1277	1277 Åstorp	2048	19679
1278	1278 Båstad	2048	17648
1280	1280 Malmö	2048	427363
1281	1281 Lund	2048	146781
1282	1282 Landskrona	2048	52532
1283	1283 Helsingborg	2048	176998
1284	1284 Höganäs	2048	31408
1285	1285 Eslöv	2048	41739
1286	1286 Ystad	2048	35727
1287	1287 Trelleborg	2048	56054
1290	1290 Kristianstad	2048	94337
1291	1291 Simrishamn	2048	20334
1292	1292 Ängelholm	2048	50206
1293	1293 Hässleholm	2048	54432
1315	1315 Hylte	2048	10159
1380	1380 Halmstad	2048	122304
1381	1381 Laholm	2048	30023
1382	1382 Falkenberg	2048	53961
1383	1383 Varberg	2048	78883
1384	1384 Kungsbacka	2048	99766
1401	1401 Härryda	2048	45437
1402	1402 Partille	2048	46781
1407	1407 Öckerö	2048	13546
1415	1415 Stenungsund	2048	31349
1419	1419 Tjörn	2048	17795
1421	1421 Orust	2048	15866
1427	1427 Sotenäs	2048	9675
1430	1430 Munkedal	2048	10813
1435	1435 Tanum	2048	13798
1438	1438 Dals-Ed	2048	4579
1439	1439 Färgelanda	2048	6569
1440	1440 Ale	2048	39221
1441	1441 Lerum	2048	50891
1442	1442 Vårgårda	2048	13978
1443	1443 Bollebygd	2048	11361
1444	1444 Grästorp	2048	6401
1445	1445 Essunga	2048	6175
1446	1446 Karlsborg	2048	6851
1447	1447 Gullspång	2048	4981
1452	1452 Tranemo	2048	12431
1460	1460 Bengtsfors	2048	8549
1461	1461 Mellerud	2048	8973
1462	1462 Lilla Edet	2048	17338
1463	1463 Mark	2048	40222
1465	1465 Svenljunga	2048	11498
1466	1466 Herrljunga	2048	10035
1470	1470 Vara	2048	17370
1471	1471 Götene	2048	13158
1472	1472 Tibro	2048	11912
1473	1473 Töreboda	2048	8971
1480	1480 Göteborg	2048	689802
1481	1481 Mölndal	2048	82870
1482	1482 Kungälv	2048	59186
1484	1484 Lysekil	2048	13936
1485	1485 Uddevalla	2048	63726
1486	1486 Strömstad	2048	14101
1487	1487 Vänersborg	2048	41399
1488	1488 Trollhättan	2048	64633
1489	1489 Alingsås	2048	47484
1490	1490 Borås	2048	129209
1491	1491 Ulricehamn	2048	27721
1492	1492 Åmål	2048	11449
1493	1493 Mariestad	2048	25491
1494	1494 Lidköping	2048	43780
1495	1495 Skara	2048	18680
1496	1496 Skövde	2048	64420
1497	1497 Hjo	2048	9856
1498	1498 Tidaholm	2048	12728
1499	1499 Falköping	2048	34299
1715	1715 Kil	2048	12252
1730	1730 Eda	2048	8020
1737	1737 Torsby	2048	9954
1760	1760 Storfors	2048	3570
1761	1761 Hammarö	2048	18834
1762	1762 Munkfors	2048	3547
1763	1763 Forshaga	2048	11564
1764	1764 Grums	2048	8688
1765	1765 Årjäng	2048	8858
1766	1766 Sunne	2048	12631
1780	1780 Karlstad	2048	104720
1781	1781 Kristinehamn	2048	22669
1782	1782 Filipstad	2048	8855
1783	1783 Hagfors	2048	9431
1784	1784 Arvika	2048	25257
1785	1785 Säffle	2048	13763
1814	1814 Lekeberg	2048	10364
1860	1860 Laxå	2048	5148
1861	1861 Hallsberg	2048	16957
1862	1862 Degerfors	2048	9468
1863	1863 Hällefors	2048	6172
1864	1864 Ljusnarsberg	2048	4306
1880	1880 Örebro	2048	182047
1881	1881 Kumla	2048	24793
1882	1882 Askersund	2048	11348
1883	1883 Karlskoga	2048	30288
1884	1884 Nora	2048	10988
1885	1885 Lindesberg	2048	22228
1904	1904 Skinnskatteberg	2048	4334
1907	1907 Surahammar	2048	10258
1960	1960 Kungsör	2048	9072
1961	1961 Hallstahammar	2048	18174
1962	1962 Norberg	2048	5242
1980	1980 Västerås	2048	182183
1981	1981 Sala	2048	24238
1982	1982 Fagersta	2048	13165
1983	1983 Köping	2048	26931
1984	1984 Arboga	2048	14464
2021	2021 Vansbro	2048	6300
2023	2023 Malung-Sälen	2048	9698
2026	2026 Gagnef	2048	10863
2029	2029 Leksand	2048	16527
2031	2031 Rättvik	2048	11216
2034	2034 Orsa	2048	6731
2039	2039 Älvdalen	2048	6744
2061	2061 Smedjebacken	2048	10930
2062	2062 Mora	2048	20461
2080	2080 Falun	2048	63708
2081	2081 Borlänge	2048	53496
2082	2082 Säter	2048	11233
2083	2083 Hedemora	2048	14505
2084	2084 Avesta	2048	22214
2085	2085 Ludvika	2048	25770
2101	2101 Ockelbo	2048	5474
2104	2104 Hofors	2048	9360
2121	2121 Ovanåker	2048	10863
2132	2132 Nordanstig	2048	9445
2161	2161 Ljusdal	2048	17247
2180	2180 Gävle	2048	110618
2181	2181 Sandviken	2048	39114
2182	2182 Söderhamn	2048	22277
2183	2183 Bollnäs	2048	24846
2184	2184 Hudiksvall	2048	36680
2260	2260 Ånge	2048	8084
2262	2262 Timrå	2048	16269
2280	2280 Härnösand	2048	22630
2281	2281 Sundsvall	2048	98203
2282	2282 Kramfors	2048	15477
2283	2283 Sollefteå	2048	15720
2284	2284 Örnsköldsvik	2048	52769
2303	2303 Ragunda	2048	4667
2305	2305 Bräcke	2048	5437
2309	2309 Krokom	2048	15543
2313	2313 Strömsund	2048	9978
2321	2321 Åre	2048	13688
2326	2326 Berg	2048	6775
2361	2361 Härjedalen	2048	9599
2380	2380 Östersund	2048	68242
2401	2401 Nordmaling	2048	7110
2403	2403 Bjurholm	2048	2496
2404	2404 Vindeln	2048	5520
2409	2409 Robertsfors	2048	6948
2417	2417 Norsjö	2048	3546
2418	2418 Malå	2048	2626
2421	2421 Storuman	2048	5393
2422	2422 Sorsele	2048	2206
2425	2425 Dorotea	2048	2092
2460	2460 Vännäs	2048	9664
2462	2462 Vilhelmina	2048	5427
2463	2463 Åsele	2048	2537
2480	2480 Umeå	2048	153107
2481	2481 Lycksele	2048	11661
2482	2482 Skellefteå	2048	71738
2505	2505 Arvidsjaur	2048	5719
2506	2506 Arjeplog	2048	2187
2510	2510 Jokkmokk	2048	4000
2513	2513 Överkalix	2048	2482
2514	2514 Kalix	2048	13834
2518	2518 Övertorneå	2048	3279
2521	2521 Pajala	2048	4920
2523	2523 Gällivare	2048	15016
2560	2560 Älvsbyn	2048	6986
2580	2580 Luleå	2048	81716
2581	2581 Piteå	2048	41537
2582	2582 Boden	2048	25943
2583	2583 Haparanda	2048	8308
2584	2584 Kiruna	2048	20180
0114	0114 Upplands Väsby	2049	58039
0115	0115 Vallentuna	2049	42230
0117	0117 Österåker	2049	60544
0120	0120 Värmdö	2049	57899
0123	0123 Järfälla	2049	103554
0125	0125 Ekerö	2049	34375
0126	0126 Huddinge	2049	134812
0127	0127 Botkyrka	2049	122295
0128	0128 Salem	2049	20982
0136	0136 Haninge	2049	119110
0138	0138 Tyresö	2049	58860
0139	0139 Upplands-Bro	2049	38735
0140	0140 Nykvarn	2049	14748
0160	0160 Täby	2049	86975
0162	0162 Danderyd	2049	34496
0163	0163 Sollentuna	2049	87518
0180	0180 Stockholm	2049	1215777
0181	0181 Södertälje	2049	119148
0182	0182 Nacka	2049	132619
0183	0183 Sundbyberg	2049	68262
0184	0184 Solna	2049	101428
0186	0186 Lidingö	2049	54514
0187	0187 Vaxholm	2049	13756
0188	0188 Norrtälje	2049	78833
0191	0191 Sigtuna	2049	60369
0192	0192 Nynäshamn	2049	34225
0305	0305 Håbo	2049	26414
0319	0319 Älvkarleby	2049	10457
0330	0330 Knivsta	2049	26511
0331	0331 Heby	2049	16605
0360	0360 Tierp	2049	24454
0380	0380 Uppsala	2049	294980
0381	0381 Enköping	2049	59661
0382	0382 Östhammar	2049	25291
0428	0428 Vingåker	2049	8872
0461	0461 Gnesta	2049	13278
0480	0480 Nyköping	2049	64160
0481	0481 Oxelösund	2049	12689
0482	0482 Flen	2049	15514
0483	0483 Katrineholm	2049	37328
0484	0484 Eskilstuna	2049	116505
0486	0486 Strängnäs	2049	44968
0488	0488 Trosa	2049	19451
0509	0509 Ödeshög	2049	5439
0512	0512 Ydre	2049	3813
0513	0513 Kinda	2049	10569
0560	0560 Boxholm	2049	5862
0561	0561 Åtvidaberg	2049	11447
0562	0562 Finspång	2049	22236
0563	0563 Valdemarsvik	2049	7304
0580	0580 Linköping	2049	193073
0581	0581 Norrköping	2049	162992
0582	0582 Söderköping	2049	15929
0583	0583 Motala	2049	45029
0584	0584 Vadstena	2049	8165
0586	0586 Mjölby	2049	31667
0604	0604 Aneby	2049	7304
0617	0617 Gnosjö	2049	9443
0642	0642 Mullsjö	2049	7879
0643	0643 Habo	2049	15472
0662	0662 Gislaved	2049	28872
0665	0665 Vaggeryd	2049	17002
0680	0680 Jönköping	2049	167071
0682	0682 Nässjö	2049	32696
0683	0683 Värnamo	2049	37006
0684	0684 Sävsjö	2049	11279
0685	0685 Vetlanda	2049	27323
0686	0686 Eksjö	2049	18375
0687	0687 Tranås	2049	19081
0760	0760 Uppvidinge	2049	8163
0761	0761 Lessebo	2049	7879
0763	0763 Tingsryd	2049	12050
0764	0764 Alvesta	2049	19945
0765	0765 Älmhult	2049	19596
0767	0767 Markaryd	2049	11002
0780	0780 Växjö	2049	109831
0781	0781 Ljungby	2049	29353
0821	0821 Högsby	2049	4972
0834	0834 Torsås	2049	6961
0840	0840 Mörbylånga	2049	16576
0860	0860 Hultsfred	2049	12771
0861	0861 Mönsterås	2049	12538
0862	0862 Emmaboda	2049	8986
0880	0880 Kalmar	2049	80362
0881	0881 Nybro	2049	19185
0882	0882 Oskarshamn	2049	25695
0883	0883 Västervik	2049	35235
0884	0884 Vimmerby	2049	14509
0885	0885 Borgholm	2049	10162
0980	0980 Gotland	2049	66673
1060	1060 Olofström	2049	12612
1080	1080 Karlskrona	2049	67587
1081	1081 Ronneby	2049	27850
1082	1082 Karlshamn	2049	31692
1083	1083 Sölvesborg	2049	17942
1214	1214 Svalöv	2049	15697
1230	1230 Staffanstorp	2049	31472
1231	1231 Burlöv	2049	23527
1233	1233 Vellinge	2049	44211
1256	1256 Östra Göinge	2049	14997
1257	1257 Örkelljunga	2049	11441
1260	1260 Bjuv	2049	18861
1261	1261 Kävlinge	2049	36692
1262	1262 Lomma	2049	27858
1263	1263 Svedala	2049	28279
1264	1264 Skurup	2049	19100
1265	1265 Sjöbo	2049	22243
1266	1266 Hörby	2049	17487
1267	1267 Höör	2049	19731
1270	1270 Tomelilla	2049	15059
1272	1272 Bromölla	2049	12966
1273	1273 Osby	2049	13837
1275	1275 Perstorp	2049	8434
1276	1276 Klippan	2049	19328
1277	1277 Åstorp	2049	19840
1278	1278 Båstad	2049	17714
1280	1280 Malmö	2049	429293
1281	1281 Lund	2049	147290
1282	1282 Landskrona	2049	52751
1283	1283 Helsingborg	2049	177762
1284	1284 Höganäs	2049	31560
1285	1285 Eslöv	2049	42052
1286	1286 Ystad	2049	35879
1287	1287 Trelleborg	2049	56493
1290	1290 Kristianstad	2049	94637
1291	1291 Simrishamn	2049	20453
1292	1292 Ängelholm	2049	50434
1293	1293 Hässleholm	2049	54578
1315	1315 Hylte	2049	10174
1380	1380 Halmstad	2049	122891
1381	1381 Laholm	2049	30142
1382	1382 Falkenberg	2049	54202
1383	1383 Varberg	2049	79282
1384	1384 Kungsbacka	2049	100302
1401	1401 Härryda	2049	45686
1402	1402 Partille	2049	47023
1407	1407 Öckerö	2049	13584
1415	1415 Stenungsund	2049	31493
1419	1419 Tjörn	2049	17857
1421	1421 Orust	2049	15907
1427	1427 Sotenäs	2049	9698
1430	1430 Munkedal	2049	10844
1435	1435 Tanum	2049	13835
1438	1438 Dals-Ed	2049	4586
1439	1439 Färgelanda	2049	6585
1440	1440 Ale	2049	39451
1441	1441 Lerum	2049	51183
1442	1442 Vårgårda	2049	14037
1443	1443 Bollebygd	2049	11420
1444	1444 Grästorp	2049	6439
1445	1445 Essunga	2049	6197
1446	1446 Karlsborg	2049	6867
1447	1447 Gullspång	2049	4988
1452	1452 Tranemo	2049	12468
1460	1460 Bengtsfors	2049	8553
1461	1461 Mellerud	2049	8986
1462	1462 Lilla Edet	2049	17427
1463	1463 Mark	2049	40501
1465	1465 Svenljunga	2049	11538
1466	1466 Herrljunga	2049	10063
1470	1470 Vara	2049	17429
1471	1471 Götene	2049	13182
1472	1472 Tibro	2049	11951
1473	1473 Töreboda	2049	8986
1480	1480 Göteborg	2049	692655
1481	1481 Mölndal	2049	83256
1482	1482 Kungälv	2049	59519
1484	1484 Lysekil	2049	13953
1485	1485 Uddevalla	2049	63951
1486	1486 Strömstad	2049	14130
1487	1487 Vänersborg	2049	41513
1488	1488 Trollhättan	2049	64850
1489	1489 Alingsås	2049	47696
1490	1490 Borås	2049	129737
1491	1491 Ulricehamn	2049	27832
1492	1492 Åmål	2049	11454
1493	1493 Mariestad	2049	25558
1494	1494 Lidköping	2049	43919
1495	1495 Skara	2049	18715
1496	1496 Skövde	2049	64676
1497	1497 Hjo	2049	9890
1498	1498 Tidaholm	2049	12750
1499	1499 Falköping	2049	34368
1715	1715 Kil	2049	12273
1730	1730 Eda	2049	8015
1737	1737 Torsby	2049	9956
1760	1760 Storfors	2049	3571
1761	1761 Hammarö	2049	18908
1762	1762 Munkfors	2049	3550
1763	1763 Forshaga	2049	11585
1764	1764 Grums	2049	8693
1765	1765 Årjäng	2049	8842
1766	1766 Sunne	2049	12627
1780	1780 Karlstad	2049	104983
1781	1781 Kristinehamn	2049	22672
1782	1782 Filipstad	2049	8847
1783	1783 Hagfors	2049	9406
1784	1784 Arvika	2049	25312
1785	1785 Säffle	2049	13745
1814	1814 Lekeberg	2049	10422
1860	1860 Laxå	2049	5154
1861	1861 Hallsberg	2049	17003
1862	1862 Degerfors	2049	9485
1863	1863 Hällefors	2049	6176
1864	1864 Ljusnarsberg	2049	4333
1880	1880 Örebro	2049	182811
1881	1881 Kumla	2049	24952
1882	1882 Askersund	2049	11372
1883	1883 Karlskoga	2049	30344
1884	1884 Nora	2049	11018
1885	1885 Lindesberg	2049	22259
1904	1904 Skinnskatteberg	2049	4350
1907	1907 Surahammar	2049	10294
1960	1960 Kungsör	2049	9101
1961	1961 Hallstahammar	2049	18245
1962	1962 Norberg	2049	5250
